epoch,step_num,score,agent_lr,agent_er,ma_loss
45.0,35.0,5.0,6.36185486063871e-05,0.09944025698709225,0.004327847696913523
46.0,86.0,5.0,6.298236312032323e-05,0.09446824413773763,0.004996928164473502
47.0,47.0,5.0,6.235253948912e-05,0.08974483193085075,0.004384927724458976
48.0,40.0,5.0,6.17290140942288e-05,0.0852575903343082,0.004132636508074938
49.0,115.0,5.0,6.11117239532865e-05,0.0809947108175928,0.005284385744744213
50.0,63.0,5.0,6.050060671375364e-05,0.07694497527671315,0.00480491168127628
51.0,31.0,5.0,5.98956006466161e-05,0.07309772651287749,0.004720880164313712
52.0,39.0,5.0,5.9296644640149945e-05,0.06944284018723361,0.004606126716680592
53.0,33.0,5.0,5.8703678193748444e-05,0.06597069817787193,0.005091647553854273
54.0,47.0,5.0,5.811664141181096e-05,0.06267216326897833,0.005356575184123358
55.0,48.0,5.0,5.753547499769285e-05,0.05953855510552941,0.005493543585544103
56.0,34.0,5.0,5.696012024771592e-05,0.056561627350252934,0.005069973041827325
57.0,94.0,5.0,5.6390519045238756e-05,0.053733545982740286,0.005849503910212661
58.0,55.0,5.0,5.582661385478637e-05,0.051046868683603266,0.0056566728599136695
59.0,69.0,5.0,5.526834771623851e-05,0.048494525249423104,0.005277084630506579
60.0,62.0,5.0,5.4715664239076124e-05,0.046069798986951946,0.0050996879472222645
61.0,71.0,5.0,5.416850759668536e-05,0.043766309037604346,0.006009237877151463
62.0,42.0,5.0,5.36268225207185e-05,0.04157799358572413,0.006295974571912666
63.0,34.0,5.0,5.309055429551132e-05,0.03949909390643792,0.005995940307002456
64.0,50.0,5.0,5.25596487525562e-05,0.03752413921111602,0.00582066242077417
65.0,49.0,5.0,5.203405226503064e-05,0.03564793225056022,0.006295633626905328
66.0,57.0,-5.0,5.151371174238033e-05,0.033865535638032206,0.006793461134293466
67.0,73.0,5.0,5.0998574624956527e-05,0.03217225885613059,0.006354583942083991
68.0,46.0,5.0,5.048858887870697e-05,0.030563645913324063,0.005950342825599364
69.0,61.0,5.0,4.99837029899199e-05,0.02903546361765786,0.006677610199403716
70.0,54.0,5.0,4.94838659600207e-05,0.027583690436774964,0.007121619433746673
71.0,94.0,5.0,4.898902730042049e-05,0.026204505914936217,0.0066194722367072245
72.0,42.0,5.0,4.849913702741629e-05,0.024894280619189402,0.006291489760769764
73.0,43.0,5.0,4.801414565714212e-05,0.023649566588229934,0.006889919921377441
74.0,32.0,5.0,4.75340042005707e-05,0.022467088258818435,0.00715764067172131
75.0,112.0,5.0,4.705866415856499e-05,0.02134373384587751,0.006739936581652728
76.0,77.0,5.0,4.658807751697934e-05,0.020276547153583634,0.006176955173941678
77.0,51.0,5.0,4.612219674180955e-05,0.01926271979590445,0.007072060539940139
78.0,51.0,5.0,4.5660974774391453e-05,0.01829958380610923,0.007451816547472845
79.0,39.0,5.0,4.5204365026647536e-05,0.017384604615803767,0.007485987407562789
80.0,46.0,5.0,4.475232137638106e-05,0.01651537438501358,0.006920117144545657
81.0,30.0,5.0,4.430479816261725e-05,0.0156896056657629,0.007342476945268572
82.0,66.0,5.0,4.386175018099108e-05,0.014905125382474753,0.007669967735637329
83.0,48.0,5.0,4.342313267918117e-05,0.014159869113351015,0.007511969553888775
84.0,59.0,5.0,4.2988901352389356e-05,0.013451875657683464,0.007230864524899516
85.0,35.0,5.0,4.255901233886546e-05,0.012779281874799289,0.00764367962074175
86.0,38.0,5.0,4.2133422215476805e-05,0.012140317781059324,0.008105521575998864
87.0,27.0,5.0,4.171208799332204e-05,0.011533301892006357,0.00829975857050158
88.0,43.0,5.0,4.129496711338882e-05,0.01095663679740604,0.008267287326816586
89.0,39.0,5.0,4.088201744225493e-05,0.010408804957535737,0.008654280256450875
90.0,76.0,5.0,4.047319726783238e-05,0.01,0.00877941403814475
91.0,38.0,5.0,4.0068465295154053e-05,0.01,0.008685694589075865
92.0,48.0,5.0,3.966778064220251e-05,0.01,0.00845376873985515
93.0,52.0,5.0,3.927110283578049e-05,0.01,0.008895401027984917
94.0,42.0,5.0,3.8878391807422684e-05,0.01,0.008745007595280185
95.0,103.0,5.0,3.8489607889348454e-05,0.01,0.007914681857073447
96.0,64.0,5.0,3.8104711810454966e-05,0.01,0.0071536648811161285
97.0,46.0,5.0,3.772366469235042e-05,0.01,0.007688453857554123
98.0,56.0,5.0,3.734642804542692e-05,0.01,0.008341900082086795
99.0,64.0,5.0,3.6972963764972645e-05,0.01,0.008265988350103726
100.0,41.0,5.0,3.6603234127322925e-05,0.01,0.008034462531213649
101.0,54.0,5.0,3.623720178604969e-05,0.01,0.00826593939200393
102.0,42.0,5.0,3.587482976818919e-05,0.01,0.008509936291375197
103.0,52.0,5.0,3.55160814705073e-05,0.01,0.008364134937437484
104.0,60.0,5.0,3.516092065580223e-05,0.01,0.007994770046934718
105.0,33.0,5.0,3.48093114492442e-05,0.01,0.008409867710724939
106.0,52.0,5.0,3.446121833475176e-05,0.01,0.008635318645247025
107.0,38.0,5.0,3.411660615140425e-05,0.01,0.009007677421323024
108.0,60.0,5.0,3.3775440089890204e-05,0.01,0.008931109081458999
109.0,36.0,5.0,3.3437685688991296e-05,0.01,0.009373432611027965
110.0,47.0,5.0,3.310330883210139e-05,0.01,0.00936131533671869
111.0,44.0,5.0,3.277227574378037e-05,0.01,0.00965429736970691
112.0,35.0,5.0,3.244455298634257e-05,0.01,0.009299709752667695
113.0,32.0,5.0,3.2120107456479144e-05,0.01,0.009600541896361392
114.0,57.0,5.0,3.179890638191435e-05,0.01,0.009700579994387226
115.0,39.0,5.0,3.1480917318095206e-05,0.01,0.009739692064613337
116.0,39.0,5.0,3.1166108144914254e-05,0.01,0.009580059944710229
117.0,48.0,5.0,3.085444706346511e-05,0.01,0.009766463717824081
118.0,60.0,5.0,3.054590259283046e-05,0.01,0.010158500739635201
119.0,40.0,5.0,3.0240443566902154e-05,0.01,0.010057694986244314
120.0,41.0,5.0,2.9938039131233132e-05,0.01,0.00987789970349695
121.0,72.0,5.0,2.96386587399208e-05,0.01,0.01000672620102705
122.0,39.0,5.0,2.9342272152521593e-05,0.01,0.010397819882200565
123.0,38.0,5.0,2.9048849430996377e-05,0.01,0.010076887312607141
124.0,50.0,5.0,2.8758360936686414e-05,0.01,0.010014607523771701
125.0,53.0,5.0,2.8470777327319547e-05,0.01,0.010103830958541948
126.0,45.0,5.0,2.818606955404635e-05,0.01,0.010182563899434172
127.0,38.0,5.0,2.7904208858505888e-05,0.01,0.010378671442595078
128.0,54.0,5.0,2.762516676992083e-05,0.01,0.010253112312057056
129.0,40.0,5.0,2.7348915102221623e-05,0.01,0.010627550909703132
130.0,91.0,5.0,2.7075425951199406e-05,0.01,0.010375914618634852
131.0,34.0,5.0,2.680467169168741e-05,0.01,0.009892548230709508
132.0,61.0,5.0,2.6536624974770535e-05,0.01,0.009731145964906318
133.0,34.0,5.0,2.627125872502283e-05,0.01,0.010140457143279491
134.0,43.0,5.0,2.6008546137772605e-05,0.01,0.010484685361006996
135.0,39.0,5.0,2.5748460676394877e-05,0.01,0.01089285586567712
136.0,33.0,5.0,2.5490976069630928e-05,0.01,0.010815206467668759
137.0,61.0,5.0,2.523606630893462e-05,0.01,0.011080197462433716
138.0,41.0,5.0,2.498370564584527e-05,0.01,0.011374383713700809
139.0,52.0,5.0,2.473386858938682e-05,0.01,0.01161102671539993
140.0,48.0,5.0,2.448652990349295e-05,0.01,0.01163875665224623
141.0,28.0,5.0,2.424166460445802e-05,0.01,0.011550183411600301
142.0,42.0,5.0,2.399924795841344e-05,0.01,0.011778315438277787
143.0,49.0,5.0,2.3759255478829302e-05,0.01,0.012002346855297219
144.0,31.0,5.0,2.3521662924041014e-05,0.01,0.012130508799600648
145.0,44.0,5.0,2.3286446294800602e-05,0.01,0.012047164091200102
146.0,57.0,5.0,2.3053581831852596e-05,0.01,0.012026130811136682
147.0,38.0,5.0,2.282304601353407e-05,0.01,0.012130385497584939
148.0,34.0,5.0,2.259481555339873e-05,0.01,0.01200010473257862
149.0,28.0,5.0,2.236886739786474e-05,0.01,0.012523512697953265
150.0,41.0,5.0,2.2145178723886092e-05,0.01,0.01249030190956546
151.0,39.0,5.0,2.1923726936647233e-05,0.01,0.012592114708240842
152.0,45.0,5.0,2.1704489667280757e-05,0.01,0.012254380537342513
153.0,45.0,5.0,2.148744477060795e-05,0.01,0.012730202572129201
154.0,27.0,5.0,2.1272570322901873e-05,0.01,0.012857969446486095
155.0,48.0,5.0,2.1059844619672853e-05,0.01,0.012791519631718984
156.0,31.0,5.0,2.0849246173476125e-05,0.01,0.013230269807536388
157.0,46.0,5.0,2.064075371174136e-05,0.01,0.014302262618002715
158.0,44.0,5.0,2.043434617462395e-05,0.01,0.01511628247317276
159.0,25.0,5.0,2.023000271287771e-05,0.01,0.015251116346917115
160.0,51.0,5.0,2.002770268574893e-05,0.01,0.0150989363064582
161.0,50.0,5.0,1.9827425658891444e-05,0.01,0.014943203306756914
162.0,32.0,5.0,1.9629151402302528e-05,0.01,0.014850909425149439
163.0,26.0,5.0,1.9432859888279504e-05,0.01,0.015081700956216082
164.0,37.0,5.0,1.9238531289396708e-05,0.01,0.014259516348829493
165.0,27.0,5.0,1.904614597650274e-05,0.01,0.014537000864947913
166.0,57.0,5.0,1.885568451673771e-05,0.01,0.014731668667081976
167.0,51.0,5.0,1.8667127671570337e-05,0.01,0.014744263629836496
168.0,43.0,5.0,1.848045639485463e-05,0.01,0.014112439013842959
169.0,53.0,5.0,1.8295651830906085e-05,0.01,0.01456716804750613
170.0,57.0,5.0,1.8112695312597025e-05,0.01,0.014980849951825803
171.0,40.0,5.0,1.7931568359471054e-05,0.01,0.014704455970786512
172.0,59.0,5.0,1.7752252675876345e-05,0.01,0.014233181671443162
173.0,44.0,5.0,1.757473014911758e-05,0.01,0.013917254898842657
174.0,35.0,5.0,1.7398982847626404e-05,0.01,0.014265329493355239
175.0,30.0,5.0,1.722499301915014e-05,0.01,0.01441821036496549
176.0,43.0,5.0,1.7052743088958637e-05,0.01,0.014194248687999789
177.0,35.0,5.0,1.688221565806905e-05,0.01,0.014297510973847238
178.0,45.0,5.0,1.6713393501488363e-05,0.01,0.014668418345536338
179.0,74.0,5.0,1.6546259566473476e-05,0.01,0.014803518664848525
180.0,44.0,5.0,1.6380796970808743e-05,0.01,0.014802368870732607
181.0,49.0,5.0,1.6216989001100656e-05,0.01,0.01549674275520374
182.0,53.0,5.0,1.6054819111089648e-05,0.01,0.01547630199638661
183.0,50.0,5.0,1.5894270919978753e-05,0.01,0.015255583908583503
184.0,50.0,5.0,1.5735328210778963e-05,0.01,0.01473246650857618
185.0,44.0,5.0,1.5577974928671173e-05,0.01,0.015319676844228525
186.0,35.0,5.0,1.542219517938446e-05,0.01,0.015688588227931177
187.0,49.0,5.0,1.5267973227590617e-05,0.01,0.015767735512781655
188.0,50.0,5.0,1.5115293495314711e-05,0.01,0.014905606432876084
189.0,47.0,5.0,1.4964140560361564e-05,0.01,0.015187231965683168
190.0,65.0,5.0,1.4814499154757947e-05,0.01,0.015526416456850711
191.0,44.0,5.0,1.4666354163210369e-05,0.01,0.015260006104654167
192.0,41.0,5.0,1.4519690621578264e-05,0.01,0.014792710746405646
193.0,49.0,5.0,1.437449371536248e-05,0.01,0.014776157589949435
194.0,51.0,5.0,1.4230748778208858e-05,0.01,0.01527714766052668
195.0,36.0,5.0,1.4088441290426768e-05,0.01,0.014979026189394062
196.0,35.0,5.0,1.39475568775225e-05,0.01,0.01565807396036689
197.0,41.0,5.0,1.3808081308747276e-05,0.01,0.016276027919957414
198.0,58.0,5.0,1.36700004956598e-05,0.01,0.01623580187515472
199.0,44.0,5.0,1.3533300490703205e-05,0.01,0.016294615757942665
200.0,38.0,5.0,1.3397967485796173e-05,0.01,0.01573812245260342
201.0,49.0,5.0,1.326398781093821e-05,0.01,0.015974752175679896
202.0,51.0,5.0,1.3131347932828827e-05,0.01,0.015564628069114406
203.0,36.0,5.0,1.300003445350054e-05,0.01,0.015291537893062923
204.0,62.0,5.0,1.2870034108965534e-05,0.01,0.015218369884678395
205.0,58.0,5.0,1.274133376787588e-05,0.01,0.015203973609459354
206.0,55.0,5.0,1.2613920430197118e-05,0.01,0.015513813817960909
207.0,30.0,5.0,1.2487781225895148e-05,0.01,0.016379215576307615
208.0,46.0,5.0,1.2362903413636197e-05,0.01,0.016212963073485298
209.0,37.0,5.0,1.2239274379499834e-05,0.01,0.01595387581983232
210.0,46.0,5.0,1.2116881635704836e-05,0.01,0.015484069452213589
211.0,38.0,5.0,1.1995712819347788e-05,0.01,0.016010264698707033
212.0,42.0,5.0,1.187575569115431e-05,0.01,0.01628949372388888
213.0,46.0,5.0,1.1756998134242766e-05,0.01,0.01674200650450075
214.0,39.0,5.0,1.1639428152900339e-05,0.01,0.01667916325823171
215.0,39.0,5.0,1.1523033871371334e-05,0.01,0.01645536041178275
216.0,34.0,5.0,1.140780353265762e-05,0.01,0.016710915504518198
217.0,43.0,5.0,1.1293725497331045e-05,0.01,0.01631676038959995
218.0,29.0,5.0,1.1180788242357734e-05,0.01,0.01623579617807991
219.0,36.0,5.0,1.1068980359934158e-05,0.01,0.01673760650373879
220.0,52.0,5.0,1.0958290556334817e-05,0.01,0.016286119345750194
221.0,35.0,5.0,1.0848707650771467e-05,0.01,0.016559969833906507
222.0,91.0,5.0,1.0740220574263753e-05,0.01,0.016687891227775253
223.0,43.0,5.0,1.0632818368521115e-05,0.01,0.016716210626327666
224.0,55.0,5.0,1.0526490184835904e-05,0.01,0.016200440390093718
225.0,33.0,5.0,1.0421225282987544e-05,0.01,0.016141140451509273
226.0,61.0,5.0,1.031701303015767e-05,0.01,0.01605102881876519
227.0,42.0,5.0,1.0213842899856092e-05,0.01,0.017347391931252787
228.0,43.0,5.0,1.0111704470857532e-05,0.01,0.01780448030331172
229.0,68.0,5.0,1.0010587426148955e-05,0.01,0.017758425368811004
230.0,47.0,5.0,9.910481551887467e-06,0.01,0.016904182280995883
231.0,45.0,5.0,9.81137673636859e-06,0.01,0.01677013377775438
232.0,36.0,5.0,9.713262969004906e-06,0.01,0.016847086080815643
233.0,42.0,5.0,9.616130339314856e-06,0.01,0.017483366500528064
234.0,47.0,5.0,9.519969035921707e-06,0.01,0.017545408743899316
235.0,37.0,5.0,9.424769345562492e-06,0.01,0.017934071285708342
236.0,44.0,5.0,9.330521652106867e-06,0.01,0.018264064041431993
237.0,44.0,5.0,9.237216435585796e-06,0.01,0.018877267924835905
238.0,49.0,5.0,9.144844271229938e-06,0.01,0.019082024562521838
239.0,60.0,5.0,9.05339582851764e-06,0.01,0.01955283404822694
240.0,32.0,5.0,8.962861870232463e-06,0.01,0.019703703834238695
241.0,50.0,5.0,8.873233251530139e-06,0.01,0.01969117399858078
242.0,38.0,5.0,8.784500919014836e-06,0.01,0.01964238477376057
243.0,40.0,5.0,8.696655909824688e-06,0.01,0.019704696296685142
244.0,34.0,5.0,8.609689350726441e-06,0.01,0.02005352725245757
245.0,39.0,5.0,8.523592457219177e-06,0.01,0.02023599009407917
246.0,43.0,5.0,8.438356532646986e-06,0.01,0.02039162988512544
247.0,51.0,5.0,8.353972967320516e-06,0.01,0.019816645206446992
248.0,53.0,5.0,8.27043323764731e-06,0.01,0.018727055357885547
249.0,38.0,5.0,8.187728905270836e-06,0.01,0.019206046272302046
250.0,43.0,5.0,8.105851616218128e-06,0.01,0.019558786731067812
251.0,44.0,5.0,8.024793100055947e-06,0.01,0.02016814763919683
252.0,39.0,5.0,7.944545169055387e-06,0.01,0.020072476101631764
253.0,59.0,5.0,7.865099717364833e-06,0.01,0.02003842427075142
254.0,26.0,5.0,7.786448720191185e-06,0.01,0.019740181807719637
255.0,40.0,5.0,7.708584232989272e-06,0.01,0.019182976233423688
256.0,43.0,5.0,7.63149839065938e-06,0.01,0.019281956352642737
257.0,74.0,5.0,7.555183406752786e-06,0.01,0.019787450080912095
258.0,66.0,5.0,7.479631572685258e-06,0.01,0.01971892280562315
259.0,54.0,5.0,7.4048352569584066e-06,0.01,0.020643017727707047
260.0,71.0,5.0,7.330786904388821e-06,0.01,0.02109523485705722
261.0,41.0,5.0,7.257479035344933e-06,0.01,0.020955564294126816
262.0,39.0,5.0,7.1849042449914836e-06,0.01,0.02057280564622488
263.0,29.0,5.0,7.113055202541569e-06,0.01,0.020298259929404594
264.0,40.0,5.0,7.041924650516153e-06,0.01,0.02070693478890462
265.0,69.0,5.0,6.971505404010992e-06,0.01,0.021002888679504395
266.0,37.0,5.0,6.901790349970881e-06,0.01,0.020891199044854147
267.0,38.0,5.0,6.8327724464711725e-06,0.01,0.02000663541184622
268.0,72.0,5.0,6.7644447220064605e-06,0.01,0.0188794989589951
269.0,65.0,5.0,6.696800274786396e-06,0.01,0.019254948303569108
270.0,38.0,5.0,6.629832272038531e-06,0.01,0.01995596559572732
271.0,48.0,5.0,6.563533949318147e-06,0.01,0.020005724079965148
272.0,48.0,5.0,6.497898609824965e-06,0.01,0.019763749674893916
273.0,29.0,5.0,6.432919623726716e-06,0.01,0.019632909614301752
274.0,59.0,5.0,6.368590427489449e-06,0.01,0.02055531628866447
275.0,38.0,5.0,6.304904523214554e-06,0.01,0.02084377444407437
276.0,55.0,5.0,6.241855477982409e-06,0.01,0.02028562353370944
277.0,30.0,5.0,6.179436923202584e-06,0.01,0.02004436941933818
278.0,42.0,5.0,6.1176425539705585e-06,0.01,0.020259322962374426
279.0,56.0,5.0,6.056466128430853e-06,0.01,0.020435225545952562
280.0,35.0,5.0,5.995901467146544e-06,0.01,0.020367321696539875
281.0,42.0,5.0,5.935942452475079e-06,0.01,0.020077679597306997
282.0,64.0,5.0,5.876583027950328e-06,0.01,0.019829710778139997
283.0,30.0,5.0,5.817817197670825e-06,0.01,0.0194952983292751
284.0,69.0,5.0,5.759639025694117e-06,0.01,0.019523493298038375
285.0,63.0,5.0,5.702042635437175e-06,0.01,0.020100618952710647
286.0,66.0,5.0,5.645022209082803e-06,0.01,0.020706278413854307
287.0,44.0,5.0,5.588571986991975e-06,0.01,0.0212409573905461
288.0,35.0,5.0,5.532686267122055e-06,0.01,0.0211390784024843
289.0,38.0,5.0,5.477359404450835e-06,0.01,0.021051896506833145
290.0,34.0,5.0,5.422585810406326e-06,0.01,0.020793571380636422
291.0,37.0,5.0,5.368359952302263e-06,0.01,0.02013373429872445
292.0,38.0,5.0,5.3146763527792406e-06,0.01,0.020859361695329426
293.0,45.0,5.0,5.261529589251448e-06,0.01,0.02138935482435045
294.0,39.0,5.0,5.208914293358933e-06,0.01,0.021659269368683454
295.0,55.0,5.0,5.156825150425345e-06,0.01,0.02147340761439409
296.0,35.0,5.0,5.10525689892109e-06,0.01,0.021294102170941187
297.0,60.0,5.0,5.05420432993188e-06,0.01,0.021126847765117418
298.0,34.0,5.0,5.003662286632561e-06,0.01,0.021513019273697864
299.0,60.0,5.0,4.953625663766235e-06,0.01,0.020792244911717717
300.0,37.0,5.0,4.904089407128572e-06,0.01,0.021114052753546275
301.0,65.0,5.0,4.855048513057287e-06,0.01,0.021702528014429845
302.0,37.0,5.0,4.806498027926714e-06,0.01,0.021150490087165963
303.0,36.0,5.0,4.758433047647447e-06,0.01,0.021327379959984683
304.0,60.0,5.0,4.710848717170972e-06,0.01,0.021424964776088018
305.0,43.0,5.0,4.663740229999263e-06,0.01,0.020936490160238463
306.0,31.0,5.0,4.61710282769927e-06,0.01,0.02092770201852545
307.0,41.0,5.0,4.570931799422277e-06,0.01,0.020979327513487078
308.0,68.0,5.0,4.525222481428054e-06,0.01,0.0210893661933369
309.0,52.0,5.0,4.479970256613774e-06,0.01,0.021353619413275737
310.0,39.0,5.0,4.4351705540476355e-06,0.01,0.021134097420144826
311.0,44.0,5.0,4.3908188485071594e-06,0.01,0.021209461890975945
312.0,58.0,5.0,4.346910660022087e-06,0.01,0.021183506782108452
313.0,38.0,5.0,4.303441553421867e-06,0.01,0.020408564974786714
314.0,40.0,5.0,4.260407137887648e-06,0.01,0.020519430901913438
315.0,59.0,5.0,4.217803066508772e-06,0.01,0.020682862250396283
316.0,36.0,5.0,4.1756250358436835e-06,0.01,0.020742614124173997
317.0,31.0,5.0,4.1338687854852475e-06,0.01,0.020859365668002283
318.0,57.0,5.0,4.0925300976303945e-06,0.01,0.0202723001857521
319.0,48.0,5.0,4.05160479665409e-06,0.01,0.019971481891843723
320.0,37.0,5.0,4.01108874868755e-06,0.01,0.020362150553410174
321.0,74.0,5.0,3.970977861200674e-06,0.01,0.021139772688911762
322.0,38.0,5.0,3.9312680825886676e-06,0.01,0.020989509011997143
323.0,43.0,5.0,3.891955401762781e-06,0.01,0.01996842414882849
324.0,41.0,5.0,3.853035847745152e-06,0.01,0.019787619374255883
325.0,36.0,5.0,3.8145054892677013e-06,0.01,0.01927969339158153
326.0,55.0,5.0,3.7763604343750245e-06,0.01,0.02036238362052245
327.0,49.0,5.0,3.738596830031274e-06,0.01,0.020704834652860882
328.0,44.0,5.0,3.7012108617309608e-06,0.01,0.020130528926529223
329.0,53.0,5.0,3.664198753113651e-06,0.01,0.020024306140840054
330.0,38.0,5.0,3.6275567655825147e-06,0.01,0.019106005551293492
331.0,64.0,5.0,3.5912811979266893e-06,0.01,0.018911574232333805
332.0,51.0,5.0,3.5553683859474227e-06,0.01,0.018628496043675113
333.0,48.0,5.0,3.5198147020879486e-06,0.01,0.019023064509383403
334.0,41.0,5.0,3.484616555067069e-06,0.01,0.020079175737919286
335.0,66.0,5.0,3.4497703895163983e-06,0.01,0.02097845249954844
336.0,49.0,5.0,3.415272685621234e-06,0.01,0.020883872311969753
337.0,60.0,5.0,3.3811199587650223e-06,0.01,0.0206004207211663
338.0,41.0,5.0,3.347308759177372e-06,0.01,0.021147839644982014
339.0,57.0,5.0,3.313835671585598e-06,0.01,0.020314722016337328
340.0,46.0,5.0,3.280697314869742e-06,0.01,0.019720593409147114
341.0,36.0,5.0,3.2478903417210443e-06,0.01,0.020055437096743844
342.0,38.0,5.0,3.2154114383038345e-06,0.01,0.02017660698038526
343.0,52.0,5.0,3.1832573239207955e-06,0.01,0.02009683226060588
344.0,59.0,5.0,3.1514247506815877e-06,0.01,0.01990599336568266
345.0,85.0,5.0,3.1199105031747718e-06,0.01,0.020096348966035293
346.0,42.0,5.0,3.0887113981430243e-06,0.01,0.021391927013610257
347.0,37.0,5.0,3.0578242841615937e-06,0.01,0.02131921166801476
348.0,38.0,5.0,3.0272460413199778e-06,0.01,0.021989574357576203
349.0,57.0,5.0,2.996973580906778e-06,0.01,0.020051648520166054
350.0,56.0,5.0,2.9670038450977103e-06,0.01,0.02023103459214326
351.0,48.0,5.0,2.937333806646733e-06,0.01,0.02059210313746007
352.0,58.0,5.0,2.907960468580266e-06,0.01,0.020797943448997103
353.0,47.0,5.0,2.878880863894463e-06,0.01,0.021333388118364383
354.0,33.0,5.0,2.850092055255518e-06,0.01,0.020956426677003037
355.0,42.0,5.0,2.8215911347029633e-06,0.01,0.021009173353377264
356.0,36.0,5.0,2.7933752233559336e-06,0.01,0.02031069232907612
357.0,57.0,5.0,2.7654414711223742e-06,0.01,0.019753565902647097
358.0,64.0,5.0,2.7377870564111506e-06,0.01,0.01992217834776966
359.0,67.0,5.0,2.710409185847039e-06,0.01,0.02012241241754964
360.0,30.0,5.0,2.6833050939885687e-06,0.01,0.020856090901361313
361.0,40.0,5.0,2.6564720430486826e-06,0.01,0.021159846226510126
362.0,44.0,5.0,2.629907322618196e-06,0.01,0.021526460674067494
363.0,45.0,5.0,2.6036082493920137e-06,0.01,0.021551404461206403
364.0,51.0,5.0,2.5775721668980935e-06,0.01,0.022319942858302966
365.0,54.0,5.0,2.5517964452291127e-06,0.01,0.021635899342072662
366.0,44.0,5.0,2.5262784807768213e-06,0.01,0.02174759824993089
367.0,36.0,5.0,2.5010156959690537e-06,0.01,0.02148263958224561
368.0,40.0,5.0,2.4760055390093626e-06,0.01,0.02160601591458544
369.0,37.0,5.0,2.451245483619269e-06,0.01,0.021330553659936413
370.0,34.0,5.0,2.4267330287830764e-06,0.01,0.021432689325592946
