epoch,step_num,score,agent_lr,agent_er,ma_loss,time
49.0,34.0,5.0,6.11117239532865e-05,0.0809947108175928,0.004330019261033158,27.515974283218384
50.0,61.0,5.0,6.050060671375364e-05,0.07694497527671315,0.004348208241026441,50.96822929382324
51.0,51.0,5.0,5.98956006466161e-05,0.07309772651287749,0.004123294308556069,42.50031089782715
52.0,32.0,5.0,5.9296644640149945e-05,0.06944284018723361,0.003879083114952664,27.640361785888672
53.0,66.0,5.0,5.8703678193748444e-05,0.06597069817787193,0.004540847775388102,56.7783145904541
54.0,63.0,5.0,5.811664141181096e-05,0.06267216326897833,0.004714575592515757,53.378827810287476
55.0,79.0,5.0,5.753547499769285e-05,0.05953855510552941,0.004289190850613522,68.32803201675415
56.0,28.0,5.0,5.696012024771592e-05,0.056561627350252934,0.004223622951030848,24.63698959350586
57.0,38.0,5.0,5.6390519045238756e-05,0.053733545982740286,0.004703786127720377,31.784600019454956
58.0,77.0,5.0,5.582661385478637e-05,0.051046868683603266,0.005075888188912359,65.18819451332092
59.0,57.0,5.0,5.526834771623851e-05,0.048494525249423104,0.004866494730777049,48.39940333366394
60.0,37.0,5.0,5.4715664239076124e-05,0.046069798986951946,0.004825785115826875,31.89781904220581
61.0,46.0,5.0,5.416850759668536e-05,0.043766309037604346,0.005039507472247351,37.92577290534973
62.0,36.0,5.0,5.36268225207185e-05,0.04157799358572413,0.005136538331498741,36.46847629547119
63.0,73.0,5.0,5.309055429551132e-05,0.03949909390643792,0.005107459228383959,61.65494918823242
64.0,40.0,5.0,5.25596487525562e-05,0.03752413921111602,0.004879585852904711,33.780688762664795
65.0,38.0,5.0,5.203405226503064e-05,0.03564793225056022,0.005078032627352513,32.45639252662659
66.0,46.0,5.0,5.151371174238033e-05,0.033865535638032206,0.005156070623343112,120.981942653656
67.0,40.0,5.0,5.0998574624956527e-05,0.03217225885613059,0.005195363626626204,13.198901176452637
68.0,35.0,5.0,5.048858887870697e-05,0.030563645913324063,0.004924171489619766,11.675193071365356
69.0,35.0,5.0,4.99837029899199e-05,0.02903546361765786,0.005106793663799181,9.780526399612427
70.0,32.0,5.0,4.94838659600207e-05,0.027583690436774964,0.005224812535743695,8.539169788360596
71.0,48.0,5.0,4.898902730042049e-05,0.026204505914936217,0.005482019636474433,13.25830626487732
72.0,39.0,5.0,4.849913702741629e-05,0.024894280619189402,0.00518094622202625,15.46341347694397
73.0,66.0,5.0,4.801414565714212e-05,0.023649566588229934,0.005338181144907139,33.277790784835815
74.0,39.0,5.0,4.75340042005707e-05,0.022467088258818435,0.005310737487889128,38.740978956222534
75.0,40.0,5.0,4.705866415856499e-05,0.02134373384587751,0.005131655412697,19.136584043502808
76.0,78.0,5.0,4.658807751697934e-05,0.020276547153583634,0.0048879204641707474,36.097609519958496
77.0,69.0,5.0,4.612219674180955e-05,0.01926271979590445,0.00545067826169543,25.000575065612793
78.0,39.0,5.0,4.5660974774391453e-05,0.01829958380610923,0.00549965608297498,20.24864625930786
79.0,55.0,5.0,4.5204365026647536e-05,0.017384604615803767,0.0054631154944218,21.925363063812256
80.0,69.0,5.0,4.475232137638106e-05,0.01651537438501358,0.005213959440879989,26.369356155395508
81.0,33.0,5.0,4.430479816261725e-05,0.0156896056657629,0.0054396570012613665,14.71320104598999
82.0,77.0,5.0,4.386175018099108e-05,0.014905125382474753,0.005571217719079868,32.626105308532715
83.0,65.0,5.0,4.342313267918117e-05,0.014159869113351015,0.005307652890223835,24.99406933784485
84.0,51.0,5.0,4.2988901352389356e-05,0.013451875657683464,0.0052214854331396054,21.22818613052368
85.0,82.0,5.0,4.255901233886546e-05,0.012779281874799289,0.005570824141614139,29.448200941085815
86.0,53.0,5.0,4.2133422215476805e-05,0.012140317781059324,0.005531084081667359,20.84461522102356
87.0,39.0,5.0,4.171208799332204e-05,0.011533301892006357,0.005318419720424572,15.520750284194946
88.0,69.0,5.0,4.129496711338882e-05,0.01095663679740604,0.005020365040763863,28.113152027130127
89.0,42.0,5.0,4.088201744225493e-05,0.010408804957535737,0.005397730081313057,15.924377918243408
90.0,29.0,5.0,4.047319726783238e-05,0.00988836470965895,0.005473084389450378,10.57015872001648
91.0,50.0,5.0,4.0068465295154053e-05,0.009393946474176,0.005749759206082672,23.66232132911682
92.0,35.0,5.0,3.966778064220251e-05,0.008924249150467202,0.005507706389835221,14.924450635910034
93.0,58.0,5.0,3.927110283578049e-05,0.00847803669294384,0.005671172841175576,21.08208656311035
94.0,53.0,5.0,3.8878391807422684e-05,0.008054134858296648,0.005641394896883867,19.86868143081665
95.0,39.0,5.0,3.8489607889348454e-05,0.007651428115381815,0.0055378636407112936,14.995623588562012
96.0,41.0,5.0,3.8104711810454966e-05,0.007268856709612724,0.0052902226634614635,16.235453367233276
97.0,44.0,5.0,3.772366469235042e-05,0.006905413874132088,0.005491873316714191,17.00470280647278
98.0,42.0,5.0,3.734642804542692e-05,0.006560143180425483,0.0054012058390071616,16.763490676879883
99.0,38.0,5.0,3.6972963764972645e-05,0.006232136021404208,0.005421750407549553,14.968841075897217
100.0,36.0,5.0,3.6603234127322925e-05,0.0059205292203339975,0.00525315491904621,14.35668396949768
101.0,44.0,5.0,3.623720178604969e-05,0.005624502759317297,0.005493573797139106,16.861928701400757
102.0,46.0,5.0,3.587482976818919e-05,0.0053432776213514326,0.005706341684344807,18.613555431365967
103.0,48.0,5.0,3.55160814705073e-05,0.00507611374028386,0.005566549830291478,19.20829153060913
104.0,46.0,5.0,3.516092065580223e-05,0.004822308053269667,0.005607780579339305,17.60302710533142
105.0,86.0,5.0,3.48093114492442e-05,0.004581192650606184,0.005877230947589851,36.14554476737976
106.0,49.0,5.0,3.446121833475176e-05,0.004352133018075874,0.005871187284355983,21.44282817840576
107.0,31.0,5.0,3.411660615140425e-05,0.00413452636717208,0.005715061519367737,11.510302305221558
108.0,46.0,5.0,3.3775440089890204e-05,0.003927800048813476,0.005555976158575504,20.570545196533203
109.0,69.0,5.0,3.3437685688991296e-05,0.0037314100463728024,0.005782441165138152,24.61533212661743
110.0,45.0,5.0,3.310330883210139e-05,0.003544839544054162,0.005928984079218935,16.56731653213501
111.0,61.0,5.0,3.277227574378037e-05,0.0033675975668514537,0.0058616662536223885,24.71956777572632
112.0,53.0,5.0,3.244455298634257e-05,0.003199217688508881,0.005713836078939494,20.030750513076782
113.0,23.0,5.0,3.2120107456479144e-05,0.0030392568040834367,0.005836287393321982,8.420214414596558
114.0,62.0,5.0,3.179890638191435e-05,0.0028872939638792646,0.006032571378455032,22.469764947891235
115.0,42.0,5.0,3.1480917318095206e-05,0.0027429292656853013,0.00613562973558146,15.54271936416626
116.0,40.0,5.0,3.1166108144914254e-05,0.0026057828024010363,0.005846908652529237,15.322885036468506
117.0,46.0,5.0,3.085444706346511e-05,0.0024754936622809844,0.0059193456272623735,17.62738275527954
118.0,49.0,5.0,3.054590259283046e-05,0.002351718979166935,0.005976589109195629,21.799011945724487
119.0,48.0,5.0,3.0240443566902154e-05,0.002234133030208588,0.005968290537566645,20.043145179748535
120.0,57.0,5.0,2.9938039131233132e-05,0.0021224263786981585,0.00559089579837746,24.50247621536255
121.0,44.0,5.0,2.96386587399208e-05,0.0020163050597632507,0.005767473336163675,17.579429149627686
122.0,53.0,5.0,2.9342272152521593e-05,0.001915489806775088,0.005937955120316474,24.73490047454834
123.0,46.0,5.0,2.9048849430996377e-05,0.0018197153164363335,0.005811257293316885,17.318485736846924
124.0,45.0,5.0,2.8758360936686414e-05,0.0017287295506145167,0.005716443718483788,16.698060989379883
125.0,43.0,5.0,2.8470777327319547e-05,0.0016422930730837907,0.005931931334998808,15.408377170562744
126.0,32.0,5.0,2.818606955404635e-05,0.0015601784194296012,0.006036742848664289,14.000901460647583
127.0,45.0,5.0,2.7904208858505888e-05,0.0014821694984581211,0.006088704067224171,16.901026964187622
128.0,52.0,5.0,2.762516676992083e-05,0.001408061023535215,0.005910485922868247,20.446043491363525
129.0,32.0,5.0,2.7348915102221623e-05,0.001337657972358454,0.006070275612728437,12.264989852905273
130.0,45.0,5.0,2.7075425951199406e-05,0.0012707750737405313,0.006339715837384574,15.549850225448608
131.0,61.0,5.0,2.680467169168741e-05,0.0012072363200535047,0.006432956815842772,23.39672088623047
132.0,54.0,5.0,2.6536624974770535e-05,0.0011468745040508295,0.006007211937685497,21.42524266242981
133.0,41.0,5.0,2.627125872502283e-05,0.001089530778848288,0.0063825160104897805,14.294544696807861
134.0,48.0,5.0,2.6008546137772605e-05,0.0010350542399058735,0.006508993445095257,17.069133520126343
135.0,90.0,5.0,2.5748460676394877e-05,0.001,0.006382751565979561,34.52618408203125
136.0,75.0,5.0,2.5490976069630928e-05,0.001,0.006088216106945765,29.890419960021973
137.0,59.0,5.0,2.523606630893462e-05,0.001,0.006370093489749706,21.988036394119263
138.0,29.0,5.0,2.498370564584527e-05,0.001,0.006528507708935649,11.26573896408081
139.0,26.0,5.0,2.473386858938682e-05,0.001,0.006626007459999528,9.618823766708374
140.0,39.0,5.0,2.448652990349295e-05,0.001,0.006487907525297487,14.399490594863892
141.0,52.0,5.0,2.424166460445802e-05,0.001,0.006762697505109827,21.21825075149536
142.0,71.0,5.0,2.399924795841344e-05,0.001,0.0067422927622828865,32.10922408103943
143.0,44.0,5.0,2.3759255478829302e-05,0.001,0.006291889894782798,18.24997878074646
144.0,52.0,5.0,2.3521662924041014e-05,0.001,0.00614783318269474,23.093839168548584
145.0,45.0,5.0,2.3286446294800602e-05,0.001,0.006513903847007896,19.429583072662354
146.0,37.0,5.0,2.3053581831852596e-05,0.001,0.006604040318052284,15.078015565872192
147.0,39.0,5.0,2.282304601353407e-05,0.001,0.006554833371410496,17.203384160995483
148.0,39.0,5.0,2.259481555339873e-05,0.001,0.006582639467524132,15.34937047958374
149.0,57.0,5.0,2.236886739786474e-05,0.001,0.006531558276037686,22.623417377471924
150.0,82.0,5.0,2.2145178723886092e-05,0.001,0.006446000201322022,35.46244502067566
151.0,44.0,5.0,2.1923726936647233e-05,0.001,0.0063457690139330225,20.727404832839966
152.0,33.0,5.0,2.1704489667280757e-05,0.001,0.0062221857624535915,13.922250270843506
153.0,47.0,5.0,2.148744477060795e-05,0.001,0.006142834614365711,19.090966939926147
154.0,46.0,5.0,2.1272570322901873e-05,0.001,0.0063379732073372,18.784815549850464
155.0,44.0,5.0,2.1059844619672853e-05,0.001,0.0062789166422589915,18.888128519058228
156.0,38.0,5.0,2.0849246173476125e-05,0.001,0.006267604872846277,15.643457412719727
157.0,39.0,5.0,2.064075371174136e-05,0.001,0.006299846952970256,15.97029709815979
158.0,29.0,5.0,2.043434617462395e-05,0.001,0.006399966832759674,14.49324083328247
159.0,44.0,5.0,2.023000271287771e-05,0.001,0.006419794577595894,18.218217611312866
160.0,37.0,5.0,2.002770268574893e-05,0.001,0.00617503701687383,14.369717836380005
161.0,34.0,5.0,1.9827425658891444e-05,0.001,0.006170026754261926,12.897953510284424
162.0,43.0,5.0,1.9629151402302528e-05,0.001,0.006074013772376929,16.632516860961914
163.0,39.0,5.0,1.9432859888279504e-05,0.001,0.00623639708464907,15.156374216079712
164.0,41.0,5.0,1.9238531289396708e-05,0.001,0.006439010661779321,15.308389902114868
165.0,45.0,5.0,1.904614597650274e-05,0.001,0.0065776872343121795,22.006723642349243
166.0,48.0,5.0,1.885568451673771e-05,0.001,0.006605626329474035,19.36601686477661
167.0,44.0,5.0,1.8667127671570337e-05,0.001,0.00644011241820408,18.101834297180176
168.0,35.0,5.0,1.848045639485463e-05,0.001,0.006729132455802755,14.464494228363037
169.0,41.0,5.0,1.8295651830906085e-05,0.001,0.007179826163337566,20.155121564865112
170.0,33.0,5.0,1.8112695312597025e-05,0.001,0.007421116215482471,12.905989408493042
171.0,43.0,5.0,1.7931568359471054e-05,0.001,0.007708989151069545,16.1170711517334
172.0,45.0,5.0,1.7752252675876345e-05,0.001,0.007289708752068691,17.23549461364746
173.0,40.0,5.0,1.757473014911758e-05,0.001,0.007327720335524646,14.973008871078491
174.0,37.0,5.0,1.7398982847626404e-05,0.001,0.007069091818266315,14.709153890609741
175.0,42.0,5.0,1.722499301915014e-05,0.001,0.00694918047520332,17.74729299545288
176.0,47.0,5.0,1.7052743088958637e-05,0.001,0.006632983298914041,20.83713173866272
177.0,46.0,5.0,1.688221565806905e-05,0.001,0.0066935906834260095,22.682295322418213
178.0,40.0,5.0,1.6713393501488363e-05,0.001,0.006980436070080032,16.66118836402893
179.0,46.0,5.0,1.6546259566473476e-05,0.001,0.007064325756800827,26.790081024169922
180.0,68.0,5.0,1.6380796970808743e-05,0.001,0.006982452630836633,29.599961519241333
181.0,50.0,5.0,1.6216989001100656e-05,0.001,0.007390398101051687,25.660050868988037
182.0,52.0,5.0,1.6054819111089648e-05,0.001,0.007741566783806775,18.165562391281128
183.0,40.0,5.0,1.5894270919978753e-05,0.001,0.007790850238961866,12.809280633926392
184.0,32.0,5.0,1.5735328210778963e-05,0.001,0.007536101718869759,10.448842763900757
185.0,44.0,5.0,1.5577974928671173e-05,0.001,0.007339311960095074,14.543547630310059
186.0,42.0,5.0,1.542219517938446e-05,0.001,0.007241251854793518,26.62677836418152
187.0,57.0,5.0,1.5267973227590617e-05,0.001,0.007479944693841389,21.552977323532104
188.0,52.0,5.0,1.5115293495314711e-05,0.001,0.0073690694516699295,21.18074631690979
189.0,43.0,5.0,1.4964140560361564e-05,0.001,0.0075528322740865406,15.353264093399048
190.0,52.0,5.0,1.4814499154757947e-05,0.001,0.007795355495545664,18.495354652404785
191.0,54.0,5.0,1.4666354163210369e-05,0.001,0.007981349799592863,18.88703751564026
192.0,36.0,5.0,1.4519690621578264e-05,0.001,0.007994042678546975,12.925859212875366
193.0,46.0,5.0,1.437449371536248e-05,0.001,0.007924989098683,16.05484676361084
194.0,52.0,5.0,1.4230748778208858e-05,0.001,0.007940921979752602,18.365740060806274
195.0,39.0,5.0,1.4088441290426768e-05,0.001,0.007906389335403219,13.687546491622925
196.0,44.0,5.0,1.39475568775225e-05,0.001,0.007988532795934589,15.23952841758728
197.0,26.0,5.0,1.3808081308747276e-05,0.001,0.008127415048875264,9.119473457336426
198.0,55.0,5.0,1.36700004956598e-05,0.001,0.008191354283553665,18.77779793739319
199.0,51.0,5.0,1.3533300490703205e-05,0.001,0.008309690245368984,17.459753274917603
200.0,40.0,5.0,1.3397967485796173e-05,0.001,0.008041813296586042,13.772720575332642
201.0,55.0,5.0,1.326398781093821e-05,0.001,0.008337118739291327,20.375498294830322
202.0,47.0,5.0,1.3131347932828827e-05,0.001,0.008413888226641575,16.03604483604431
203.0,55.0,5.0,1.300003445350054e-05,0.001,0.008122237617499195,19.77544617652893
204.0,42.0,5.0,1.2870034108965534e-05,0.001,0.007937375070468988,18.366954803466797
205.0,41.0,5.0,1.274133376787588e-05,0.001,0.008263353229267523,15.641679763793945
206.0,31.0,5.0,1.2613920430197118e-05,0.001,0.008261349263193551,12.106897592544556
207.0,49.0,5.0,1.2487781225895148e-05,0.001,0.008504788014761289,18.708232641220093
208.0,47.0,5.0,1.2362903413636197e-05,0.001,0.008158550894222572,17.83385133743286
209.0,53.0,5.0,1.2239274379499834e-05,0.001,0.00834620080786408,20.35080575942993
210.0,51.0,5.0,1.2116881635704836e-05,0.001,0.008345035501406528,19.61585783958435
211.0,48.0,5.0,1.1995712819347788e-05,0.001,0.008219601386372233,20.490148782730103
212.0,62.0,5.0,1.187575569115431e-05,0.001,0.007807528503690264,23.65965175628662
213.0,47.0,5.0,1.1756998134242766e-05,0.001,0.008249419615822262,17.37008261680603
214.0,31.0,5.0,1.1639428152900339e-05,0.001,0.008420755972110783,15.365494966506958
215.0,38.0,5.0,1.1523033871371334e-05,0.001,0.008458133510430343,13.828832626342773
216.0,43.0,5.0,1.140780353265762e-05,0.001,0.00831059942538559,15.820027112960815
217.0,36.0,5.0,1.1293725497331045e-05,0.001,0.00859396324995032,16.329511880874634
218.0,40.0,5.0,1.1180788242357734e-05,0.001,0.008673399674080429,14.592392921447754
219.0,71.0,5.0,1.1068980359934158e-05,0.001,0.008625042994026444,25.90969753265381
220.0,44.0,5.0,1.0958290556334817e-05,0.001,0.00846413795989065,16.293156623840332
221.0,42.0,5.0,1.0848707650771467e-05,0.001,0.008594572413130663,15.843382596969604
222.0,42.0,5.0,1.0740220574263753e-05,0.001,0.008731398753297981,13.963353633880615
223.0,45.0,5.0,1.0632818368521115e-05,0.001,0.008864476225426188,15.61548900604248
224.0,41.0,5.0,1.0526490184835904e-05,0.001,0.008912472972951946,14.486549615859985
225.0,78.0,5.0,1.0421225282987544e-05,0.001,0.008866599911925732,28.497368574142456
226.0,37.0,5.0,1.031701303015767e-05,0.001,0.00903373788605677,12.731910705566406
227.0,36.0,5.0,1.0213842899856092e-05,0.001,0.008766728718910599,12.240870237350464
228.0,67.0,5.0,1.0111704470857532e-05,0.001,0.00878222425308195,23.047219276428223
229.0,35.0,5.0,1.0010587426148955e-05,0.001,0.00860781965093338,11.98288607597351
230.0,56.0,5.0,9.910481551887467e-06,0.001,0.008743772112211445,19.146745204925537
231.0,42.0,5.0,9.81137673636859e-06,0.001,0.008554718442610465,14.451590776443481
232.0,69.0,5.0,9.713262969004906e-06,0.001,0.008243691645475337,23.809632301330566
233.0,36.0,5.0,9.616130339314856e-06,0.001,0.008013666163606104,12.251012802124023
234.0,49.0,5.0,9.519969035921707e-06,0.001,0.008222424436098663,16.546711206436157
235.0,68.0,5.0,9.424769345562492e-06,0.001,0.008692648294527316,23.411186933517456
236.0,45.0,5.0,9.330521652106867e-06,0.001,0.00867266744353401,15.35663390159607
237.0,43.0,5.0,9.237216435585796e-06,0.001,0.008806465002635377,14.804622650146484
238.0,53.0,5.0,9.144844271229938e-06,0.001,0.008446467207249952,18.316092014312744
239.0,42.0,5.0,9.05339582851764e-06,0.001,0.008615910477601574,14.434139251708984
240.0,41.0,5.0,8.962861870232463e-06,0.001,0.008292448443171452,14.253799200057983
241.0,55.0,5.0,8.873233251530139e-06,0.001,0.00834888326426153,18.76990795135498
242.0,39.0,5.0,8.784500919014836e-06,0.001,0.008498770923324628,13.800710201263428
243.0,47.0,5.0,8.696655909824688e-06,0.001,0.00838957598352863,18.070361852645874
244.0,53.0,5.0,8.609689350726441e-06,0.001,0.008175692348231678,18.099645137786865
245.0,49.0,5.0,8.523592457219177e-06,0.001,0.00813077397106099,17.01412272453308
246.0,42.0,5.0,8.438356532646986e-06,0.001,0.008237909967647283,14.23522162437439
247.0,40.0,5.0,8.353972967320516e-06,0.001,0.008148420321958838,14.172494173049927
248.0,38.0,5.0,8.27043323764731e-06,0.001,0.00790121282079781,12.738332509994507
249.0,46.0,5.0,8.187728905270836e-06,0.001,0.008035762408326264,15.52961802482605
250.0,46.0,5.0,8.105851616218128e-06,0.001,0.008187538373022107,15.719443321228027
251.0,40.0,5.0,8.024793100055947e-06,0.001,0.008241002538852626,13.349654197692871
252.0,37.0,5.0,7.944545169055387e-06,0.001,0.008279283723823028,12.617353439331055
253.0,37.0,5.0,7.865099717364833e-06,0.001,0.008024895298149204,12.706552267074585
254.0,88.0,5.0,7.786448720191185e-06,0.001,0.008388713378735702,30.667062044143677
255.0,55.0,5.0,7.708584232989272e-06,0.001,0.008551083577913232,18.356467962265015
256.0,35.0,5.0,7.63149839065938e-06,0.001,0.008593522263254272,11.880144357681274
257.0,35.0,5.0,7.555183406752786e-06,0.001,0.008530805673217401,11.853390216827393
258.0,45.0,5.0,7.479631572685258e-06,0.001,0.008621095605121809,15.032790184020996
259.0,47.0,5.0,7.4048352569584066e-06,0.001,0.008942496655436116,15.66719675064087
260.0,42.0,5.0,7.330786904388821e-06,0.001,0.008809421533442219,14.213165283203125
261.0,56.0,5.0,7.257479035344933e-06,0.001,0.008630769309093012,18.738986015319824
262.0,41.0,5.0,7.1849042449914836e-06,0.001,0.008810106071905466,13.691531419754028
263.0,37.0,5.0,7.113055202541569e-06,0.001,0.008895871302229352,13.447506189346313
264.0,34.0,5.0,7.041924650516153e-06,0.001,0.0089053505762422,11.544714212417603
265.0,63.0,5.0,6.971505404010992e-06,0.001,0.009024234728713054,21.49264883995056
266.0,60.0,5.0,6.901790349970881e-06,0.001,0.00895078208486666,20.00549840927124
267.0,36.0,5.0,6.8327724464711725e-06,0.001,0.008727720389288152,12.038750171661377
268.0,35.0,5.0,6.7644447220064605e-06,0.001,0.008675181697981316,11.887722253799438
269.0,40.0,5.0,6.696800274786396e-06,0.001,0.00869636543757224,13.68355679512024
270.0,54.0,5.0,6.629832272038531e-06,0.001,0.008920663536628126,18.21642017364502
271.0,48.0,5.0,6.563533949318147e-06,0.001,0.008780344447586685,16.20551347732544
272.0,43.0,5.0,6.497898609824965e-06,0.001,0.008749293916480383,14.466050624847412
273.0,46.0,5.0,6.432919623726716e-06,0.001,0.008631204185803654,15.29543399810791
274.0,28.0,5.0,6.368590427489449e-06,0.001,0.008542908315575914,9.424428701400757
275.0,44.0,5.0,6.304904523214554e-06,0.001,0.008487081631756155,15.202652215957642
276.0,39.0,5.0,6.241855477982409e-06,0.001,0.00870208335618372,13.822006940841675
277.0,78.0,5.0,6.179436923202584e-06,0.001,0.009394412634719629,26.345060110092163
278.0,75.0,5.0,6.1176425539705585e-06,0.001,0.00960772952021216,24.71955895423889
279.0,50.0,5.0,6.056466128430853e-06,0.001,0.009530957064271206,16.872345685958862
280.0,35.0,5.0,5.995901467146544e-06,0.001,0.009512754226307152,12.404744863510132
281.0,33.0,5.0,5.935942452475079e-06,0.001,0.009690783070254838,11.518728494644165
282.0,43.0,5.0,5.876583027950328e-06,0.001,0.009707406861707568,14.52810001373291
283.0,41.0,5.0,5.817817197670825e-06,0.001,0.009666083928095759,13.751432657241821
284.0,37.0,5.0,5.759639025694117e-06,0.001,0.009493064842899912,12.566272258758545
285.0,48.0,5.0,5.702042635437175e-06,0.001,0.00968550228390086,16.876247882843018
286.0,38.0,5.0,5.645022209082803e-06,0.001,0.009548567068122793,12.838401079177856
287.0,58.0,5.0,5.588571986991975e-06,0.001,0.00965055481356103,19.503315448760986
288.0,39.0,5.0,5.532686267122055e-06,0.001,0.009577517383149825,13.195392608642578
289.0,52.0,5.0,5.477359404450835e-06,0.001,0.00955228959719534,17.544979572296143
290.0,43.0,5.0,5.422585810406326e-06,0.001,0.00944020622773678,14.454413175582886
291.0,57.0,5.0,5.368359952302263e-06,0.001,0.009527244783384958,19.267205715179443
292.0,63.0,5.0,5.3146763527792406e-06,0.001,0.009350978099973872,21.36416482925415
293.0,38.0,5.0,5.261529589251448e-06,0.001,0.00936831991566578,12.848867893218994
294.0,52.0,5.0,5.208914293358933e-06,0.001,0.009347006980533479,17.58525514602661
295.0,30.0,5.0,5.156825150425345e-06,0.001,0.009682568881544285,9.939392805099487
296.0,41.0,5.0,5.10525689892109e-06,0.001,0.009333411384432111,14.194693565368652
297.0,59.0,5.0,5.05420432993188e-06,0.001,0.009420742404472549,19.86665368080139
